epoch,train_mlogloss,train_merror,train_auc,val_mlogloss,val_merror,val_auc
104,0.35869573374481334,0.13023269077221397,0.9864970856985881,0.4222440626674598,0.16316404801961848,0.9794368863137769
105,0.35809084388180357,0.1301542717006958,0.9865107834598796,0.4217586931568573,0.16307850238102028,0.9794424524600441
106,0.35743792480688075,0.13004733660317097,0.9865257312675446,0.4212625212151835,0.1629074111038239,0.9794452077449155
107,0.356733589698982,0.1298904984601346,0.9865439571248205,0.4207719278064872,0.1628218654652257,0.9794533748976163
108,0.35605104935511683,0.12976930534960648,0.9865656381628481,0.4203122334554446,0.16293592631668996,0.9794573290203593
109,0.3554162088342246,0.12954117714155355,0.9865832640687047,0.41987652560149624,0.1629074111038239,0.9794610365143612
110,0.3547992028685335,0.1293486939660089,0.9866040518142057,0.419487327904493,0.16304998716815422,0.9794674734015861
111,0.35418851277113744,0.1291775978099692,0.9866222990233676,0.4191016042579415,0.16310701759388635,0.9794684332517741
112,0.3535131910955714,0.12894234059541462,0.9866465167250886,0.41868805265093384,0.16324959365821665,0.979476014210098
113,0.35299269478721557,0.1289637276149196,0.9866594528166499,0.41830850036920586,0.16324959365821665,0.9794836036536326
114,0.3525269114035196,0.1288496635108931,0.9866720375265722,0.41800527566320467,0.16324959365821665,0.9794884410642962
115,0.35189641512627584,0.12852172921181704,0.9866971766301431,0.41764653775508215,0.16302147195528816,0.9794915651539466
116,0.35148294887705744,0.1284646971598038,0.9867072571158423,0.4173207889442565,0.16296444152955603,0.9794993277716971
117,0.3510425876957588,0.12836489106878066,0.9867178726305372,0.41701642040124187,0.16296444152955603,0.9795026300891688
118,0.35052337619099355,0.12832211702977073,0.9867337863544189,0.41671838774552294,0.16307850238102028,0.9795052147857942
119,0.3500693594630403,0.12820805292574428,0.9867471732993488,0.41644185044156834,0.16310701759388635,0.9795049574592399
120,0.34964802745380635,0.12810111782821945,0.9867578629431575,0.41616356611458605,0.16293592631668996,0.9795106644175054
121,0.3491643732297377,0.12801556975019962,0.9867734523436071,0.41588587077823197,0.16302147195528816,0.9795114774316884
122,0.34871948058169167,0.12791576365917645,0.9867887444646695,0.4155667832612369,0.1629929567424221,0.9795184778306196
123,0.3482847029764242,0.12777318352914338,0.9868044290918112,0.4153363084197192,0.16307850238102028,0.9795187675673606
124,0.34789535762130064,0.12768763545112352,0.9868169774451798,0.4150845957729742,0.16310701759388635,0.9795194120746801
125,0.34757092669004114,0.1277232804836318,0.9868272701296973,0.41482943865771105,0.16304998716815422,0.9795240844635492
126,0.34720804563182683,0.12757357134709707,0.9868409905480577,0.4146100631222895,0.16293592631668996,0.9795258255979679
127,0.34692473524334927,0.12750941028858218,0.9868489407628911,0.4144054091881385,0.1628218654652257,0.9795294368333098
128,0.34653964359157474,0.12738821717805407,0.9868621331549021,0.41418311067256014,0.16279335025235964,0.9795309224358846
129,0.3461120672113466,0.1271672179765028,0.9868792259314323,0.41394380923410873,0.16296444152955603,0.9795351001721306
130,0.34580185299763483,0.12720999201551272,0.9868874775101638,0.4137243342550687,0.16287889589095783,0.9795424469114583
131,0.345505395608168,0.12709592791148625,0.9868963531552,0.4135421932663299,0.16302147195528816,0.9795468719154901
132,0.3451215447649997,0.1269961218204631,0.9869080419906568,0.4133356063963454,0.16287889589095783,0.9795496351964303
133,0.34474656771321843,0.12683928367742672,0.9869211364530189,0.41313015327136865,0.16279335025235964,0.9795570280332007
134,0.3444746975751076,0.12676799361241017,0.9869281070648342,0.41296635326413417,0.16285038067809177,0.9795581061545693
135,0.34423398999220695,0.12676086460590852,0.9869336289898578,0.4127935626719008,0.16285038067809177,0.9795612802448546
136,0.343929661270571,0.12658976844986883,0.9869447830383118,0.41262824246929625,0.1628218654652257,0.9795645170520325
137,0.3436737119449383,0.1265469944108589,0.9869525228586569,0.41245556372629427,0.16279335025235964,0.979564839366703
138,0.34337014133069615,0.12641154328732748,0.9869638056816127,0.41228087981988953,0.16262225897516325,0.9795669831817708
139,0.3431561601142476,0.1263758982548192,0.9869704002634422,0.4121462732022265,0.16267928940089538,0.9795660376235679
140,0.3429606450478083,0.12638302726132086,0.9869735639140943,0.41202243653061804,0.16262225897516325,0.9795664982626767
141,0.3427851596731762,0.1263473822288126,0.9869767057912692,0.41189864682132354,0.16256522854943112,0.9795674628467986
142,0.3426196526573233,0.12635451123531424,0.9869811091268809,0.41178435229966365,0.1626507741880293,0.9795691687467574
143,0.34234470301776887,0.12623331812478614,0.9869923993538511,0.41165759659416,0.16262225897516325,0.9795744786941935
144,0.34212443592428693,0.12621193110528117,0.9869982105317553,0.4115049456515905,0.16267928940089538,0.9795814696582599
145,0.34184929406678455,0.1261263830272613,0.987007672526129,0.41133464502438727,0.1624226524851008,0.9795881809380287
146,0.3416276435068848,0.12607647998174976,0.9870146413284275,0.4112232547235338,0.1624226524851008,0.979588879989282
147,0.34136436231824613,0.12602657693623817,0.9870251397867661,0.4110724737981672,0.16245116769796686,0.9795963058417467
148,0.3410946836104863,0.125926770845215,0.9870358588238988,0.41093930426939634,0.162508198123699,0.9796010219791339
149,0.34087098618833217,0.12583409376069352,0.9870429976285293,0.4108060244329718,0.16253671333656505,0.979602886451483
150,0.34061825953126385,0.12574854568267366,0.9870530030692826,0.4106939017557733,0.16247968291083292,0.9796081655756423
