epoch,train_score,val_score
1,0.8676927683358048,0.7778950069862272
2,0.8720984943538268,0.780518406569905
3,0.8735314246606593,0.7820297128518064
4,0.874422550473366,0.7832558670050472
5,0.8754206113835976,0.7839972625395648
6,0.8751211931105282,0.7837121104109043
7,0.8747504847724421,0.7838261712623684
8,0.8753564503250827,0.7842253842424933
9,0.8758554807801985,0.7848242037126807
10,0.8758340937606935,0.7855085688214662
11,0.8762333181247861,0.7855941144600644
12,0.8761834150792746,0.78627847956885
13,0.8760622219687464,0.785850751375859
14,0.8763117371963043,0.7857937209501269
15,0.8760265769362382,0.7859362970144572
16,0.876133512033763,0.785822236162993
17,0.8752922892665678,0.7849097493512789
18,0.8756629976046538,0.7848242037126807
19,0.8757342876696703,0.7851663862670735
20,0.8758697387932017,0.785394507970002
21,0.8758768677997034,0.7855655992471984
22,0.8758911258127068,0.7852234166928056
23,0.8761620280597696,0.7855941144600644
24,0.8760123189232348,0.7854800536086002
25,0.876318866202806,0.7857937209501269
26,0.8761548990532679,0.7855655992471984
27,0.8762261891182844,0.7856511448857966
28,0.8762333181247861,0.7855655992471984
29,0.8762333181247861,0.7854515383957341
30,0.8762832211702977,0.7854800536086002
