epoch,train_score,val_score
1,0.9966208509182161,0.9547463571815563
2,0.9978042659974906,0.9567709372950469
3,0.9980680392380518,0.9579970914482877
4,0.9981963613550816,0.958595910918475
5,0.9982320063875898,0.9587670021956713
6,0.9982533934070947,0.9592802760272605
7,0.9982248773810882,0.9591376999629302
8,0.9982391353940915,0.9593658216658587
9,0.9982676514200981,0.9593373064529926
10,0.9982676514200981,0.9592517608143944
11,0.9982533934070947,0.9595654281559212
12,0.9982605224135964,0.959052154324332
13,0.9982605224135964,0.9593943368787248
14,0.9982676514200981,0.9589666086857338
15,0.9982676514200981,0.9588525478342695
16,0.9982819094331014,0.9592802760272605
17,0.9982819094331014,0.9594228520915908
18,0.9982819094331014,0.9596794890073854
19,0.9982819094331014,0.9595939433687872
20,0.9982819094331014,0.9596224585816533
21,0.9982819094331014,0.9595939433687872
22,0.9982819094331014,0.9593943368787248
23,0.9982819094331014,0.9596509737945194
24,0.9982819094331014,0.9598220650717157
25,0.9982819094331014,0.9597650346459836
26,0.9982819094331014,0.9598220650717157
27,0.9982819094331014,0.95993612592318
28,0.9982819094331014,0.95993612592318
29,0.9982819094331014,0.9600787019875103
30,0.9982819094331014,0.9600787019875103
