epoch,train_score,val_score
1,0.5457723214285715,0.6208617297328125
2,0.5656830357142857,0.6548803786820269
3,0.5919620535714286,0.6677692548974878
4,0.6010267857142857,0.6650032792494796
5,0.6086830357142857,0.6701645327782372
6,0.6107723214285714,0.6693946220308534
7,0.6139308035714286,0.6728734780005132
8,0.6162879464285714,0.6725598106589866
9,0.6163683035714286,0.6737004191736291
10,0.6165267857142858,0.6731301149163078
11,0.6185223214285714,0.6744418147081468
12,0.618296875,0.674955088539736
13,0.6196808035714285,0.6753257863069948
14,0.6204575892857143,0.6757249992871197
15,0.6206004464285715,0.6753257863069948
16,0.6206004464285715,0.6753257863069948
17,0.6206004464285715,0.6753257863069948
18,0.6206004464285715,0.6753257863069948
19,0.6206004464285715,0.6753257863069948
20,0.6206004464285715,0.6753257863069948
21,0.6206004464285715,0.6753257863069948
22,0.6206004464285715,0.6753257863069948
23,0.6206004464285715,0.6753257863069948
24,0.6206004464285715,0.6753257863069948
25,0.6206004464285715,0.6753257863069948
26,0.6206004464285715,0.6753257863069948
27,0.6206004464285715,0.6753257863069948
28,0.6206004464285715,0.6753257863069948
29,0.6206004464285715,0.6753257863069948
30,0.6206004464285715,0.6753257863069948
31,0.6206004464285715,0.6753257863069948
32,0.6206004464285715,0.6753257863069948
33,0.6206004464285715,0.6753257863069948
34,0.6206004464285715,0.6753257863069948
35,0.6206004464285715,0.6753257863069948
36,0.6206004464285715,0.6753257863069948
37,0.6206004464285715,0.6753257863069948
38,0.6206004464285715,0.6753257863069948
39,0.6206004464285715,0.6753257863069948
40,0.6206004464285715,0.6753257863069948
41,0.6206004464285715,0.6753257863069948
42,0.6206004464285715,0.6753257863069948
43,0.6206004464285715,0.6753257863069948
44,0.6206004464285715,0.6753257863069948
45,0.6206004464285715,0.6753257863069948
46,0.6206004464285715,0.6753257863069948
47,0.6206004464285715,0.6753257863069948
48,0.6206004464285715,0.6753257863069948
49,0.6206004464285715,0.6753257863069948
50,0.6206004464285715,0.6753257863069948
51,0.6206004464285715,0.6753257863069948
52,0.6206004464285715,0.6753257863069948
53,0.6206004464285715,0.6753257863069948
54,0.6206004464285715,0.6753257863069948
55,0.6206004464285715,0.6753257863069948
56,0.6206004464285715,0.6753257863069948
57,0.6206004464285715,0.6753257863069948
58,0.6206004464285715,0.6753257863069948
59,0.6206004464285715,0.6753257863069948
60,0.6206004464285715,0.6753257863069948
61,0.6206004464285715,0.6753257863069948
62,0.6206004464285715,0.6753257863069948
63,0.6206004464285715,0.6753257863069948
64,0.6206004464285715,0.6753257863069948
65,0.6206004464285715,0.6753257863069948
66,0.6206004464285715,0.6753257863069948
67,0.6206004464285715,0.6753257863069948
68,0.6206004464285715,0.6753257863069948
69,0.6206004464285715,0.6753257863069948
70,0.6206004464285715,0.6753257863069948
71,0.6206004464285715,0.6753257863069948
72,0.6206004464285715,0.6753257863069948
73,0.6206004464285715,0.6753257863069948
74,0.6206004464285715,0.6753257863069948
75,0.6206004464285715,0.6753257863069948
76,0.6206004464285715,0.6753257863069948
77,0.6206004464285715,0.6753257863069948
78,0.6206004464285715,0.6753257863069948
79,0.6206004464285715,0.6753257863069948
80,0.6206004464285715,0.6753257863069948
81,0.6206004464285715,0.6753257863069948
82,0.6206004464285715,0.6753257863069948
83,0.6206004464285715,0.6753257863069948
84,0.6206004464285715,0.6753257863069948
85,0.6206004464285715,0.6753257863069948
86,0.6206004464285715,0.6753257863069948
87,0.6206004464285715,0.6753257863069948
88,0.6206004464285715,0.6753257863069948
89,0.6206004464285715,0.6753257863069948
90,0.6206004464285715,0.6753257863069948
91,0.6206004464285715,0.6753257863069948
92,0.6206004464285715,0.6753257863069948
93,0.6206004464285715,0.6753257863069948
94,0.6206004464285715,0.6753257863069948
95,0.6206004464285715,0.6753257863069948
96,0.6206004464285715,0.6753257863069948
97,0.6206004464285715,0.6753257863069948
98,0.6206004464285715,0.6753257863069948
99,0.6206004464285715,0.6753257863069948
100,0.6206004464285715,0.6753257863069948
