epoch,train_logloss,train_error,train_auc,val_logloss,val_error,val_auc
43,0.12225130985516898,0.03181675601688149,0.9963715363115064,0.13495766695928435,0.04234509110610511,0.9933199891670607
44,0.11982543008530848,0.03152446675031367,0.9964038059634912,0.1327060331170636,0.04211696940317659,0.9933413857184753
45,0.11751651318162319,0.03135337059427398,0.9964314153813235,0.13058111644195033,0.04194587812598021,0.9933581663005812
46,0.11535479012157887,0.03123217748374587,0.9964647611014225,0.12862640270097717,0.04211696940317659,0.99336377167336
47,0.11328880333721592,0.03110385536671609,0.9964895131229575,0.1267690978051035,0.04191736291311415,0.9933709649545436
48,0.11119810762371984,0.0309327592106764,0.9965284608267719,0.12491257602948631,0.04174627163591776,0.9933903452924594
49,0.10929507442817069,0.03079017908064332,0.9965571989178952,0.12327467968841498,0.04166072599731957,0.9934013035437477
50,0.10746594435953707,0.03062621193110528,0.9965817477665478,0.12162095751033271,0.04151814993298925,0.9934141863624666
51,0.1058079707715517,0.03050501882057716,0.9965964526669375,0.12009331097996803,0.04140408908152499,0.993420438868706
52,0.10406816284403766,0.03033392266453747,0.9966349976488993,0.11853291067172642,0.04137557386865893,0.9934518547667925
53,0.10246633480784638,0.03012718147598951,0.996663299117056,0.1170912288576441,0.04123299780432861,0.9934715193945524
54,0.10078959946366167,0.02981350518991673,0.9967069954317197,0.11572120373680303,0.04120448259146255,0.9934841216640832
55,0.09932923805902574,0.02971369909889358,0.9967356183759561,0.1144622978933202,0.04109042173999829,0.9934955362753841
56,0.09793746171122017,0.02948557089084065,0.9967605690112583,0.11324780937033004,0.04111893695286435,0.9935068386670098
57,0.096570807670661,0.02917189460476788,0.9967909211461027,0.11208464632936742,0.04129002823006074,0.9935207632583806
58,0.09524100086506154,0.0290293144747348,0.9968222947565778,0.11098141857253216,0.04117596737859648,0.9935301990627413
59,0.09400813798206607,0.02890099235770503,0.9968452356403299,0.109916237047608,0.04111893695286435,0.9935415126763345
60,0.09284304284239515,0.02879405726018022,0.9968718448584027,0.1089501241719434,0.04106190652713222,0.9935470002184543
61,0.0918109422112852,0.02870138017565872,0.9968909808681753,0.10805465211531613,0.04123299780432861,0.9935558618321433
62,0.09084443013329228,0.0285659290521273,0.9968997748171117,0.10720054101012058,0.04111893695286435,0.9935570719343081
63,0.08986174179631538,0.02845186494810083,0.9969207922218033,0.1063504143364137,0.0409193304628019,0.9935710956530587
64,0.08884730275204317,0.02845899395460249,0.9969463589221746,0.10549188008391017,0.04117596737859648,0.9935856524152666
65,0.08794542684963949,0.02838057488308429,0.9969658214347438,0.10473286652287792,0.04117596737859648,0.9935834996678298
66,0.08710948311032023,0.02833780084407437,0.9969781207588537,0.10403302766473731,0.04120448259146255,0.9935833650042195
67,0.08626772439864669,0.02813818866202806,0.9969991786110812,0.10334384683991252,0.04094784567566797,0.993593515273846
68,0.08538154136846206,0.0279457054864834,0.9970313953071881,0.10269693181556802,0.04123299780432861,0.993597057674928
69,0.08467995443612049,0.02788867343447017,0.9970444058532868,0.10207490696891751,0.04114745216573042,0.9936084816378686
70,0.08398123145231542,0.02790293144747348,0.9970570016367926,0.10145804393056478,0.04103339131426616,0.9936328220854306
71,0.08334480594553405,0.0278530284019619,0.9970703405560942,0.10091481351994273,0.04109042173999829,0.9936287410299073
72,0.08265762048872607,0.02768906125242386,0.9970883056915341,0.10039102860998013,0.04097636088853403,0.993637610124908
73,0.0820589294336481,0.02767480323942055,0.9970971330739828,0.09986463546352027,0.04086230003706978,0.993642854524398
74,0.0813601894011332,0.02742528801186267,0.9971196034336545,0.09932862921572273,0.04094784567566797,0.9936558346001688
75,0.08070454349858007,0.02743954602486598,0.9971404411624425,0.09881274130067853,0.04080526961133765,0.9936710983463308
76,0.08014584236935116,0.0273896429793544,0.9971521089906316,0.09837817824577254,0.04080526961133765,0.9936724599450573
77,0.0795865851933025,0.02723993384281967,0.9971695190830071,0.09795077102170473,0.04069120875987339,0.9936761669349964
78,0.07900810954529608,0.02714725675829816,0.997188660236397,0.09753174448326932,0.04080526961133765,0.9936830684450243
79,0.07855910008558263,0.02706170868027832,0.9971983703337104,0.09718096461791605,0.04083378482420371,0.9936801021049418
80,0.0780753961634801,0.02707596669328162,0.9972109871592868,0.09678548159308117,0.04071972397273946,0.9936898857902958
81,0.07764042479878248,0.02704745066727501,0.9972195601664812,0.0964444911055582,0.04074823918560552,0.9936921077398658
82,0.07720743592578035,0.02702606364777005,0.9972304610111941,0.09606873506123552,0.04054863269554308,0.9937095560290394
83,0.07683045807530459,0.02696190258925516,0.9972334709625036,0.09572628852614255,0.04063417833414126,0.9937161638975839
84,0.07637566909139695,0.02687635451123531,0.9972501448162064,0.09542120372762436,0.04066269354700733,0.9937219993206969
85,0.07601575559138049,0.02679080643321547,0.9972623847549169,0.09517016278665026,0.04063417833414126,0.9937212231346098
86,0.07564009304790899,0.02666961332268735,0.9972757547697231,0.09490470106781805,0.04066269354700733,0.9937206283703309
87,0.07525596143349778,0.02651277517965096,0.9972907273720119,0.09460436628651872,0.04046308705694488,0.993732394603281
88,0.07495501829278174,0.02650564617314931,0.9972948208730608,0.09432929851762047,0.04049160226981095,0.9937445966226367
89,0.07462391580079487,0.02649851716664766,0.9973055270786199,0.09410320915886312,0.04040605663121275,0.9937470504928688
90,0.07426709759174263,0.02646287213413939,0.997322186436674,0.09383797708315408,0.04046308705694488,0.993762359126901
91,0.07387634137053374,0.02634167902361127,0.9973443634932605,0.0936165701397438,0.04066269354700733,0.9937741608960816
92,0.07342157533613343,0.02607790578305007,0.9973727317115415,0.09335932224530194,0.04037754141834669,0.9937853473273762
93,0.07316026129173243,0.02605651876354511,0.9973817940637794,0.09315530816075825,0.04040605663121275,0.9937935636779325
94,0.07289439275786572,0.02595671267252196,0.9973942607892516,0.09294981595171319,0.04043457184407882,0.9938050830275971
95,0.07249872698118322,0.02584977757499715,0.9974175907175103,0.09272671205576766,0.04034902620548062,0.9938151135962366
96,0.07222910620498875,0.02581413254248888,0.9974286113851256,0.09254608449276285,0.04052011748267701,0.9938192825571722
97,0.07195603967156192,0.02572145545796738,0.9974430866931442,0.0923650769887347,0.0402919957797485,0.9938270500290275
98,0.07165858945153099,0.02560739135394091,0.9974590027985019,0.09216826533710264,0.0402064501411503,0.9938380905747443
99,0.07144639750805677,0.02557174632143264,0.9974675867943331,0.092014673241113,0.04017793492828424,0.9938390930705099
100,0.07125830476494538,0.02555748830842934,0.9974723779569253,0.0918737242836237,0.04006387407681998,0.9938394128965843
101,0.0709212468005647,0.0253935211588913,0.9974973214613035,0.09171058597095368,0.0402064501411503,0.9938504758862362
102,0.070669965857091,0.02525094102885822,0.9975113132692981,0.09154331717932047,0.04017793492828424,0.993860854335869
103,0.07044254814824527,0.02515826394433672,0.9975225970796973,0.09139830119834068,0.04003535886395392,0.9938648044684378
104,0.07015333853718475,0.02507271586631687,0.9975436582051357,0.09127622161687526,0.04012090450255211,0.9938654572128822
105,0.06991250588838395,0.02504419984031026,0.9975570054243652,0.09111972849959504,0.04014941971541817,0.9938790544968669
106,0.0697459067006768,0.02507271586631687,0.9975638469029439,0.0909899909693522,0.04006387407681998,0.9938884192287666
107,0.06950335172740113,0.02496578076879206,0.997579613960301,0.09086273898739147,0.04009238928968605,0.9938956293429014
108,0.06930327112398897,0.02487310368427056,0.9975908740399204,0.09072150275628499,0.04017793492828424,0.9939061237528654
109,0.0690234632999534,0.02473765256073913,0.9976106498455418,0.09059660273430334,0.04012090450255211,0.9939156979614922
110,0.0687790011978922,0.0245879434242044,0.9976288453916556,0.09042779035969128,0.04014941971541817,0.9939310477427387
111,0.06851041171777655,0.02437407322915478,0.9976497537282808,0.090326482042191,0.03997832843822179,0.99393683079667
112,0.06826336332494591,0.02428139614463328,0.9976702460164087,0.09025129287964036,0.03994981322535573,0.993938646885081
113,0.06802295664065254,0.02423149309912171,0.9976914392392908,0.09018386959886435,0.04006387407681998,0.9939400384090542
114,0.06775434306640868,0.02405326793658036,0.9977129809422434,0.09004631059264338,0.03994981322535573,0.9939519411759425
115,0.06767319859536626,0.0240461389300787,0.9977157864347662,0.08997839148397388,0.03992129801248966,0.9939539929256717
116,0.06750915794586136,0.02396771985856051,0.9977262074033674,0.08990249357929067,0.04009238928968605,0.9939569125075561
117,0.06736976861434431,0.0239392038325539,0.9977330465439381,0.08979528540874816,0.03994981322535573,0.9939665540479882
118,0.0672932358506261,0.02390355880004563,0.997735994070438,0.08972990385395548,0.03992129801248966,0.9939697036802069
119,0.06694294762488719,0.02373246264400593,0.9977714527651338,0.08963571047151267,0.04000684365108786,0.993975159426752
120,0.06676043550477613,0.02364691456598609,0.9977848802949332,0.08957305743011917,0.04006387407681998,0.993978965544071
121,0.06655268035731808,0.0235827535074712,0.9977985755266316,0.08946612129868593,0.03997832843822179,0.9939868658092086
122,0.06630147964332801,0.02341878635793316,0.9978205567750604,0.08934842856655216,0.0398072371610254,0.993998293512805
123,0.06622826794477787,0.02341878635793316,0.9978235254605314,0.08927766721489355,0.03977872194815935,0.9940046077398658
124,0.06612198679448845,0.02335462529941827,0.9978309316849069,0.08922714104509318,0.03986426758675753,0.9940077910379871
125,0.06589269933745875,0.02316214212387362,0.9978518438792451,0.08915009402575809,0.03994981322535573,0.9940127474069773
126,0.06576095058359657,0.02308372305235542,0.9978607343879058,0.08909481069676062,0.04006387407681998,0.994015876465589
127,0.06562171032309172,0.02301956199384054,0.997869607478408,0.089020861567019,0.04003535886395392,0.9940225497956106
128,0.06545529521712135,0.02290549788981408,0.9978820420562723,0.088976226966394,0.04006387407681998,0.9940254712478229
129,0.06536546584218572,0.02284846583780084,0.9978866173038393,0.08891328448118982,0.04003535886395392,0.9940300367182777
130,0.06523350004194498,0.02280569179879092,0.9978961020171958,0.08884516964069673,0.03997832843822179,0.9940363079277964
131,0.06519253167507047,0.02279856279228927,0.9978968197856065,0.08880306505226797,0.04003535886395392,0.9940389002022947
132,0.06502107711171884,0.02269875670126611,0.997908472884346,0.08867618557674714,0.04009238928968605,0.9940541171902587
133,0.06489037211638274,0.02268449868826281,0.9979174497823969,0.08860029273711552,0.04014941971541817,0.9940608036125758
134,0.06477252543243278,0.02261320862324626,0.9979285403564471,0.08857389221050493,0.03997832843822179,0.9940628048634511
135,0.06457356801605733,0.02243498346070492,0.9979470943191646,0.08853008052402729,0.03986426758675753,0.994063278056415
136,0.06449529770992585,0.02242072544770161,0.9979519000943059,0.08850000385311163,0.0398927827996236,0.9940626795514804
137,0.06439546298473273,0.02237795140869168,0.997957499272412,0.08844420946948979,0.03997832843822179,0.9940698859249595
138,0.06404469170061715,0.02218546823314703,0.9979935117242676,0.08840725335084482,0.0398927827996236,0.9940721434107599
139,0.06386907787349638,0.02211417816813049,0.998009409826965,0.0883531449348519,0.03986426758675753,0.9940767201031823
140,0.06372896657853944,0.02201437207710734,0.9980214773375964,0.08834302640407296,0.03983575237389147,0.9940742587516385
141,0.06352686159988949,0.0218646629405726,0.9980415323013554,0.0883317122994222,0.0398072371610254,0.9940731010186554
142,0.06331413768029871,0.02177911486255275,0.9980614027962948,0.08828772443563353,0.03975020673529328,0.9940768585074484
143,0.06313063266617637,0.02164366373902133,0.9980755228440201,0.08820565356892827,0.03972169152242722,0.994087029350682
144,0.06295355395973007,0.02151534162199156,0.9980918310332947,0.08816324537234359,0.03957911545809689,0.9940920025526235
145,0.06275109324547314,0.02131572943994525,0.9981107757940249,0.08811727617290442,0.03969317630956115,0.994096104181754
146,0.06259538718145138,0.02123731036842706,0.9981230351382006,0.08805152770779176,0.0394935698194987,0.9941041334995182
147,0.06246138740985971,0.02117314930991217,0.99813157693299,0.08801557150564636,0.03952208503236477,0.9941081771484831
148,0.06241252178929441,0.02117314930991217,0.9981341109828012,0.08797226611817954,0.0394935698194987,0.9941123012215486
149,0.0622871157215205,0.02108760123189232,0.9981419683257918,0.08791965430968847,0.03960763067096296,0.9941190269207519
150,0.06192895926129125,0.0208594730238394,0.9981760958757168,0.0878639282550184,0.03960763067096296,0.994124011344661
