epoch,train_mlogloss,train_merror,train_auc,val_mlogloss,val_merror,val_auc
1,2.127088314230567,0.23487224820349037,0.9744031569845186,2.1291681563817844,0.24922296044939976,0.9693702513485919
2,1.9880362317192115,0.23125071290065016,0.976820971857781,1.9920460240848865,0.24674213693005217,0.9720513223925132
3,1.871846642139103,0.22981778259381772,0.9779002504012331,1.8775967680060794,0.24651401522712368,0.9731546114759888
4,1.7718346457062852,0.22703747005817268,0.9783283777752597,1.7793307287521904,0.24343437223758876,0.9734330868316007
5,1.6845221376789938,0.2273297593247405,0.9787053988180602,1.6935151120669936,0.2449741937323562,0.9736339320346716
6,1.6067233838415464,0.2262318923234858,0.9790303454593307,1.617088146472685,0.24360546351478513,0.9738818113297094
7,1.53684044326876,0.22692340595414623,0.9793335016191378,1.5485545603412942,0.2447460720294277,0.9740975124916792
8,1.4735115375988048,0.2250841222767195,0.9794997233571144,1.4866833748627493,0.2429210984059996,0.9741756900587805
9,1.4157339655490915,0.22425715752252767,0.9796557341427959,1.4301089963335358,0.24152385297556248,0.9743239184925301
10,1.363006847435839,0.22355851488536557,0.9797873683046376,1.3785490910855795,0.24112463999543757,0.974416620009491
11,1.3144077453930136,0.22326622561879778,0.9798627976659828,1.3310209177473749,0.24123870084690183,0.9744849582692175
12,1.2693419015540477,0.22319493555378123,0.9799289630587337,1.2870149929171506,0.2412672160597679,0.974533318370034
13,1.2273750812885216,0.22298819436523326,0.9800269336226178,1.2461137769838821,0.24072542701531266,0.9746118534097243
14,1.1884536631983247,0.2221754876240447,0.9801447098425312,1.2081772258475534,0.24009809233225926,0.9746699547240485
15,1.1520141235204187,0.22193310140298847,0.980221982941138,1.1727557760121332,0.23964184892640222,0.9747544197018232
16,1.117927922275641,0.22139842591536443,0.980326682634227,1.1396614386753978,0.23938521201060767,0.974797362966027
17,1.0860607327207765,0.2207995893692255,0.980399137485879,1.108683678776433,0.23969887935213435,0.9748258477568462
18,1.056198260893813,0.22097781453176685,0.9804562367718143,1.0797127108771207,0.24041175967378597,0.9748573090327439
19,1.0279795013685122,0.22074968632371392,0.9805486302309752,1.052348541920762,0.2398984858421968,0.9749475174516299
20,1.0016003764249675,0.22095642751226188,0.9806365829772945,1.0268048929537246,0.23992700105506287,0.9749762607800612
21,0.976627070599092,0.220150849777575,0.9806864608600735,1.00258113410836,0.23961333371353616,0.9750444941255907
22,0.9531847327689265,0.22064275122618912,0.9807493434146383,0.9799846332431972,0.24018363797085746,0.9750489291347015
23,0.9308901822940833,0.22007955971255846,0.9808316035089921,0.9584909369896305,0.23949927286207193,0.9750811678050663
24,0.9099068321050525,0.22012946275807005,0.9808739602835822,0.9382083897016975,0.24021215318372352,0.9751091868706852
25,0.8901415361346235,0.22017223679707995,0.9809327501219638,0.9192233745568207,0.24012660754512533,0.9750943420162906
26,0.8711722608047203,0.21936665906239305,0.981019954627416,0.900985883512048,0.23964184892640222,0.9751261115133117
27,0.8532519048041393,0.21902446675031367,0.981079502570832,0.8837707303622692,0.23955630328780406,0.9751649624685457
28,0.8363345940576641,0.21861098437321774,0.9811239544518079,0.8675030899809629,0.2392711511591434,0.9752128296495451
29,0.8201353887848797,0.21846127523668302,0.9811829432315675,0.8520122116357288,0.23921412073341128,0.9752278581244187
30,0.8048788937784114,0.21831869510664995,0.9812458414620188,0.8374477524988401,0.23910005988194702,0.975286300195284
31,0.7901964265911806,0.2180121478270788,0.9813117599805763,0.8234579598935269,0.23941372722347373,0.9753173936190546
32,0.7764387151003955,0.2179408577620623,0.9813540345694967,0.810273582691469,0.2393566967977416,0.9753460758729142
33,0.7632852529549617,0.21759866544998288,0.9814017110344443,0.7977068009470414,0.23890045339188457,0.975377187590697
34,0.7508567697121576,0.21747747233945477,0.981457900517586,0.7859605607661411,0.23907154466908095,0.9754109481367789
35,0.738954167669864,0.21742044028744154,0.981508350187598,0.7746246774618,0.2390430294562149,0.975450464846549
36,0.7275825397210164,0.2167645716892894,0.9815724382866979,0.7638984209810848,0.23835866434742936,0.975465690830237
37,0.716782020052887,0.21698557089084064,0.9816334274565996,0.7537067403987162,0.23861530126322392,0.9755012185917081
38,0.7065687710532964,0.21697131287783736,0.9816847646815229,0.7441518595602845,0.23858678605035788,0.9755243050811455
39,0.6968528337754778,0.2168216037413026,0.981726537421381,0.735035208415671,0.23835866434742936,0.975551190101385
40,0.6874714896754892,0.21664337857876126,0.9817799089811472,0.7262539127247515,0.2383301491345633,0.9755646778888132
41,0.6786407733766749,0.21662912056575795,0.9818296837935703,0.7179634009833352,0.23852975562462575,0.9755977402397735
42,0.670204596126137,0.21639386335120336,0.9818740682649802,0.7101136910289567,0.23881490775328637,0.9756084948689149
43,0.6621726485650408,0.2161871221626554,0.9819127294794967,0.7025855088017924,0.23827311870883117,0.9756343851720767
44,0.6544461417627735,0.21593760693509753,0.9819613108834843,0.6953507825787895,0.23835866434742936,0.975672825786868
45,0.6469635552434233,0.21528886734344702,0.9820035839066524,0.6883952985306951,0.23750320796144744,0.9756975247400425
46,0.6400317473211065,0.21557402760351319,0.982042735229113,0.6819296799959811,0.23801648179303658,0.9757189915277721
47,0.6332060812126997,0.2156310596555264,0.9821010759742945,0.675691844506424,0.2380735122187687,0.975744545204905
48,0.6267874937214946,0.21513202920041063,0.9821464631190013,0.6697696250380012,0.2376742992386438,0.9757549547340781
49,0.6206543328896168,0.21474706284932132,0.9821799381549613,0.6640481887793003,0.23727508625851892,0.9757830879864852
50,0.6147207822204503,0.21446190258925515,0.9822336430345473,0.6586470439307326,0.23716102540705467,0.975801248259426
51,0.609038018176558,0.213806033991103,0.9822803309182303,0.6534976921564513,0.23690438849126008,0.9758124278943849
52,0.6036913913858006,0.2137917759780997,0.9823241527941058,0.6486046067517761,0.23684735806552795,0.9758404349008027
53,0.5985425536345392,0.21350661571803353,0.9823618338615343,0.6439285873771886,0.2370469645555904,0.9758769382397121
54,0.5936061969306097,0.21344245465951864,0.982394305173875,0.6394443303580759,0.23741766232284925,0.9758907438069025
55,0.5888981632268994,0.21334977757499715,0.9824273684260136,0.6350618454931317,0.23750320796144744,0.975913779766848
56,0.5842728683752301,0.2129077791718946,0.9824737668146889,0.6308715534108992,0.23710399498132254,0.9759341543715354
57,0.5797869751744144,0.21248003878179536,0.9825209801247433,0.626862260556375,0.23687587327839402,0.9759628108850409
58,0.5755581349607489,0.2123517166647656,0.9825637674362836,0.6229988701596731,0.23698993412985828,0.975989177050072
59,0.5715225134925537,0.21213071746321432,0.9826046264227358,0.6193818818347472,0.2368188428526619,0.9760045852075132
60,0.5676117263224115,0.21186694422265312,0.9826435019285014,0.6158768119780551,0.23661923636259943,0.9760195626253662
61,0.5639174501067962,0.21180278316413825,0.9826804293019898,0.6125846343569785,0.2368188428526619,0.9760407715702677
62,0.5603950229050402,0.2115960419755903,0.9827112703287275,0.6094542594455041,0.23667626678833156,0.9760691447695976
63,0.5570166374066892,0.21176713813162998,0.9827443588210313,0.6064402891264599,0.23698993412985828,0.9760858740786378
64,0.5536697910674953,0.2118099121706399,0.9827827965998949,0.6035433300416312,0.23698993412985828,0.9761077452867051
65,0.5503893829705271,0.21164594502110187,0.9828180761445677,0.6006172009323594,0.23701844934272434,0.9761357016552938
66,0.5473277012514964,0.21169584806661343,0.9828542156291991,0.5979708865077351,0.23701844934272434,0.9761603377717949
67,0.5443146785180097,0.2115461389300787,0.9828923091663654,0.5953564985640296,0.23738914710998318,0.9761860463222828
68,0.5415085983681786,0.21148910687806546,0.9829255797439371,0.5928419171759338,0.237303601471385,0.9762085669419881
69,0.5388196658740007,0.21167446104710846,0.9829586743568463,0.5904931147211856,0.23733211668425105,0.9762233525991009
70,0.5361428431178314,0.21138930078704232,0.9829966828897856,0.5882284772541747,0.23741766232284925,0.976239093673929
71,0.5336148357417193,0.2111754305919927,0.9830313300059725,0.5859861115925891,0.23736063189711712,0.9762622811964021
72,0.5311272934843658,0.21078333523440174,0.9830694793214069,0.5838193851406915,0.2371325101941886,0.9762946108242879
73,0.528741686212661,0.21053382000684384,0.9831020636929286,0.5817678398051292,0.23670478200119763,0.9763136460322174
74,0.5264512904004721,0.21003478955172808,0.9831401034554205,0.5798993078183008,0.23656220593686733,0.9763302574292595
75,0.5242339812009444,0.2097496292916619,0.9831693002543163,0.5780183706161595,0.23636259944680488,0.9763482417419546
76,0.5220260929010179,0.20971398425915364,0.9832070740957752,0.5762313416748691,0.23661923636259943,0.9763608514143843
77,0.5199443522330142,0.20965695220714042,0.9832323727743507,0.5744800190200838,0.23656220593686733,0.9763791588016186
78,0.5180049992945767,0.20945021101859246,0.9832590458036768,0.5728533815310706,0.2365051755111352,0.9763884063387775
79,0.516197543230303,0.20933614691456598,0.9832837270906623,0.5713806849700375,0.23622002338247455,0.9763900446708501
80,0.5143771354647425,0.20930763088855936,0.9833049585654551,0.5698604459178994,0.2365051755111352,0.9763999365412004
81,0.5126648813895777,0.20912940572601801,0.9833301032801184,0.5684284786168059,0.236419629872537,0.9764106216151974
82,0.5110074119653318,0.20889414851146343,0.9833555903283941,0.5670620756038272,0.23616299295674242,0.9764178399991293
83,0.5094516502662064,0.20846640812136422,0.9833741772471194,0.565746693822971,0.2361059625310103,0.9764280899810031
84,0.5078018791117374,0.20810282878977987,0.9833987343756085,0.5644493355192179,0.2360204168924121,0.9764382509626794
85,0.5061812046318145,0.2081741188547964,0.9834284078073239,0.5631672472023873,0.23622002338247455,0.9764503058324842
86,0.5046300773561005,0.20741131515911942,0.9834542025347811,0.5619666983321067,0.2354786278479569,0.9764513019327159
87,0.503153528181665,0.20761092734116574,0.9834781997784894,0.5608000785301254,0.23599190167954603,0.976465739296661
88,0.5017566515901867,0.2073827991331128,0.9834999913088595,0.5596838701635258,0.23596338646667997,0.9764729976389471
89,0.5004187992110833,0.20716179993156153,0.9835195557756212,0.5585789808571605,0.23587784082808178,0.9764871681812267
90,0.4989849338270796,0.20691941371050532,0.9835556077212351,0.5574819361508184,0.2360204168924121,0.9765016148754815
91,0.49776784690856574,0.20679109159347553,0.9835791685035977,0.5565123236886996,0.23590635604094784,0.97651421691349
92,0.49665434550853493,0.20680534960647884,0.983594485256894,0.555594710401397,0.23587784082808178,0.9765291687779553
93,0.49537669585129,0.2068267366259838,0.9836243959255551,0.5546413997091065,0.23596338646667997,0.9765413825922729
94,0.4941671355960576,0.20675544656096725,0.9836534299383602,0.5537871199675221,0.23579229518948358,0.9765530939754359
95,0.4930564988942251,0.2065629633854226,0.9836789303070802,0.5529507682363022,0.23582081040234965,0.9765834334166238
96,0.4920044635505839,0.20640612524238622,0.983693104998063,0.5520883764267595,0.23567823433801932,0.9765879574991784
97,0.4910359330925163,0.20629206113835977,0.9837110268656677,0.5513125722126812,0.23567823433801932,0.9766086720557848
98,0.4900850189157284,0.20626354511235315,0.9837265509242047,0.5505915749954058,0.23582081040234965,0.9766107409421202
99,0.4890720025514277,0.20634909319037298,0.9837527184635104,0.5498274465471104,0.23599190167954603,0.9766240051170348
100,0.4881241230914335,0.20605680392380518,0.9837710406249894,0.5491304869512246,0.23590635604094784,0.9766365032622287
101,0.48721797419243473,0.20564332154670925,0.9837856881594734,0.5484291818757497,0.23570674955088539,0.9766403255766122
102,0.4863461755985084,0.20559341850119767,0.9838028716293409,0.5477643076826186,0.23579229518948358,0.9766511986712648
103,0.48553099734383737,0.20539380631915136,0.9838163158990799,0.547154331497425,0.23570674955088539,0.9766566634449738
104,0.484720508517463,0.20548648340367287,0.9838301316606798,0.5465258872302454,0.2358493256152157,0.9766680029307334
105,0.48395904412497653,0.20522983916961332,0.9838441308098517,0.5459470291600446,0.23564971912515326,0.9766752781686687
106,0.4832262151377483,0.20525835519561994,0.9838563474694496,0.5453880352507134,0.23564971912515326,0.9766770728844063
107,0.4825147292685982,0.20513003307859018,0.9838698895560531,0.5448164168775076,0.23576377997661752,0.9766872809559467
108,0.4817575819140558,0.20491616288354056,0.98388836825583,0.544231085296134,0.2358493256152157,0.9767021539725103
