epoch,train_mlogloss,train_merror,train_auc,val_mlogloss,val_merror,val_auc
1,2.1377208051809244,0.23654017857142856,0.9619625411108453,2.126805521382717,0.24628589352419517,0.9697100968408314
2,2.0052401799884225,0.23152901785714286,0.9650747875838162,1.9880953480605952,0.2416379138270267,0.9723392588753034
3,1.894139566725386,0.22935267857142858,0.9659762760056821,1.8724680094598054,0.24272149191593714,0.9730929748102921
4,1.7985527827721088,0.2286138392857143,0.9664728027039267,1.7734224729907262,0.24103909435683937,0.9735655974414209
5,1.7141424375618142,0.22775892857142857,0.9669964542698588,1.686652235868003,0.23986997062933074,0.9739723884211795
6,1.6388401000643416,0.22743303571428572,0.9672616843405657,1.6094162753862333,0.23850124041175969,0.9742621420694184
7,1.5710477315538696,0.22649776785714285,0.9674996980960352,1.5402174345757413,0.23781687530297413,0.9744117197860865
8,1.50922388965397,0.22596651785714286,0.967754871914749,1.4777681878330384,0.23781687530297413,0.9746323554878035
9,1.4526363431800688,0.22515848214285714,0.967988622473892,1.4208200924437782,0.23724657104565286,0.9747573824418715
10,1.4012394031068045,0.22491741071428573,0.9681225082376701,1.3688111065689677,0.23698993412985828,0.9748707895437124
11,1.353402359704886,0.22453125,0.9682406442821269,1.3209203740495241,0.2374461775357153,0.9749808341701122
12,1.3091396143363256,0.224375,0.968333234514509,1.276480062370471,0.2370469645555904,0.9750844967936487
13,1.2678915345487851,0.22422767857142858,0.9684396660311259,1.2354326602832644,0.23707547976845647,0.9751642822512328
14,1.2293582224899104,0.22362053571428572,0.9686097598591846,1.1973412192973614,0.2365051755111352,0.9753060509436363
15,1.1933564140977604,0.22345982142857143,0.9687164698815726,1.1615861216981465,0.2361915081696085,0.9753143707463405
16,1.1595746181353128,0.22324107142857144,0.9687867002539947,1.1281840767093263,0.2359348712538139,0.9753932557827837
17,1.1277456296396309,0.222765625,0.968959040228396,1.0966560353150185,0.2355641734865551,0.9754307606633875
18,1.0980181893921857,0.22245089285714287,0.9690036391070099,1.067292477144052,0.2356212039122872,0.9754784110176927
19,1.069989836510537,0.22234598214285714,0.9690712244482752,1.0397389730605209,0.2356212039122872,0.9755380949379845
20,1.0435667463426612,0.22203125,0.9691336519977457,1.0138650725418068,0.23513644529356412,0.9755907169745452
21,1.0187599263851133,0.22193526785714285,0.9691916281771497,0.9895801861784022,0.23525050614502838,0.9756517503345499
22,0.995117793086384,0.221515625,0.9692800082127577,0.9667152020163619,0.2353075365707605,0.9756435679443443
23,0.9727337966506103,0.22126116071428573,0.9693577471190299,0.9449738584159904,0.2352219909321623,0.9757178803955942
24,0.9514323317606135,0.220828125,0.9694523622985978,0.9244484154300853,0.23496535401636773,0.9757626657265853
25,0.9313738055056893,0.22064285714285714,0.9695363791786245,0.9051843441281545,0.23462317146197495,0.9758176103417009
26,0.9122766575655634,0.22039285714285714,0.9696126068987165,0.8868993195621223,0.23453762582337678,0.9758709342315862
27,0.8939729392078838,0.220046875,0.9696923132656383,0.8693247894416595,0.23433801933331433,0.9759153836364957
28,0.8766646452124364,0.21977455357142858,0.9697578240842235,0.8528137899778666,0.23430950412044826,0.9759542930114967
29,0.8601603662264533,0.21927678571428572,0.969861879038562,0.8373384117398583,0.23453762582337678,0.9759520622930926
30,0.8446035734785587,0.219140625,0.9699299213712178,0.8226510634595734,0.23453762582337678,0.9760006145697455
31,0.8296886546731528,0.2189107142857143,0.9700117948487988,0.8085623125661282,0.23433801933331433,0.9760328095606742
32,0.8157351014472412,0.21867410714285715,0.9700674030219184,0.7952604433406106,0.23442356497191252,0.9760707049602695
33,0.8023555961723573,0.218328125,0.9701260182518646,0.7826142942665097,0.23405286720465368,0.9760983841353056
34,0.7897811315494058,0.21812723214285715,0.9701783485879703,0.7706919293356171,0.23376771507599303,0.9761066431076173
35,0.7775908251495566,0.21778125,0.9702432275030781,0.759194174600377,0.23365365422452877,0.9761447361875553
36,0.7660134507840101,0.21760044642857143,0.9702948436088302,0.7483745475591967,0.23331147167013602,0.9761750073513782
